293.77614418568,3534.7398781391,"","","",""
293.77614418568,2974.4055384606,"","","",""
549.80605625923,3534.7398781391,"","","",""
549.80605625923,2974.4055384606,"","","",""
320.17283556259,3117.1000868444,"","","",""
320.17283556259,3118.2286562379,"","","",""
320.41624697274,3119.3572256315,"","","",""
320.41624697274,3120.1095865493,"","","",""
320.6596946426,3120.8619474672,"","","",""
320.6596946426,3121.9905168608,"","","",""
320.6596946426,3123.1190862543,"","","",""
320.6596946426,3124.6238080901,"","","",""
320.17283556259,3126.1285859593,"","","",""
320.41624697274,3128.7618771886,"","","",""
320.41624697274,3129.5142941399,"","","",""
320.17283556259,3131.0190159757,"","","",""
320.17283556259,3131.3952244514,"","","",""
320.6596946426,3133.6523632385,"","","",""
320.6596946426,3134.0285156807,"","","",""
321.39000139248,3137.0380153857,"","","",""
321.14655372262,3137.4142238613,"","","",""
321.14655372262,3138.1665847792,"","","",""
320.90314231246,3140.799932042,"","","",""
320.6596946426,3141.5522929599,"","","",""
320.41624697274,3143.0570708291,"","","",""
320.41624697274,3144.5617926648,"","","",""
320.41624697274,3145.3141535827,"","","",""
320.6596946426,3146.4427229763,"","","",""
320.90314231246,3147.1951399276,"","","",""
320.90314231246,3148.6998617634,"","","",""
320.90314231246,3149.4522226812,"","","",""
320.90314231246,3150.5807920748,"","","",""
321.14655372262,3152.085569944,"","","",""
321.14655372262,3152.8379308619,"","","",""
321.39000139248,3153.9665002554,"","","",""
321.63341280263,3154.7188611733,"","","",""
321.63341280263,3155.8474305669,"","","",""
321.63341280263,3157.3522084361,"","","",""
321.63341280263,3159.2331387475,"","","",""
321.63341280263,3160.3617081411,"","","",""
321.63341280263,3161.1140690589,"","","",""
321.63341280263,3162.9949993704,"","","",""
321.63341280263,3163.7474163217,"","","",""
321.87686047249,3164.4997772396,"","","",""
321.87686047249,3165.6283466331,"","","",""
321.87686047249,3167.1330684689,"","","",""
322.12030814236,3167.8854854202,"","","",""
322.36371955251,3170.5187766495,"","","",""
322.12030814236,3172.399706961,"","","",""
322.12030814236,3172.7759154366,"","","",""
322.12030814236,3174.2806372724,"","","",""
322.60716722237,3176.5377760595,"","","",""
322.85061489223,3177.2901369774,"","","",""
322.85061489223,3178.4187063709,"","","",""
322.85061489223,3179.9234842401,"","","",""
322.85061489223,3180.675845158,"","","",""
322.85061489223,3182.1806230272,"","","",""
322.85061489223,3182.5567754695,"","","",""
322.85061489223,3183.685344863,"","","",""
322.85061489223,3185.5662751744,"","","",""
322.85061489223,3187.0710530436,"","","",""
322.85061489223,3189.3281918307,"","","",""
323.58092164211,3190.8329136665,"","","",""
323.58092164211,3191.9614830601,"","","",""
323.58092164211,3193.0900524536,"","","",""
323.58092164211,3194.970982765,"","","",""
323.82433305226,3196.4757606342,"","","",""
323.82433305226,3198.3566909457,"","","",""
323.82433305226,3199.1090518636,"","","",""
323.58092164211,3203.2471209621,"","","",""
323.09402630239,3204.3756903556,"","","",""
323.58092164211,3205.5042597492,"","","",""
323.33747397225,3206.6328291427,"","","",""
323.33747397225,3208.1376070119,"","","",""
323.82433305226,3209.266120372,"","","",""
324.06778072212,3210.3946897656,"","","",""
323.09402630239,3210.3946897656,"","","",""
323.09402630239,3212.2756761105,"","","",""
323.09402630239,3213.4041894706,"","","",""
323.09402630239,3214.9089673398,"","","",""
323.33747397225,3216.413745209,"","","",""
323.58092164211,3218.2946755204,"","","",""
324.31119213228,3220.9279667497,"","","",""
323.33747397225,3220.9279667497,"","","",""
323.33747397225,3222.0565361433,"","","",""
323.82433305226,3223.1851055368,"","","",""
323.82433305226,3224.3136749304,"","","",""
324.06778072212,3224.6898273726,"","","",""
324.31119213228,3226.5708137175,"","","",""
324.798087472,3227.699383111,"","","",""
324.798087472,3229.2041049468,"","","",""
324.798087472,3231.0850352582,"","","",""
325.04149888215,3232.9659655697,"","","",""
325.28494655201,3235.2231043567,"","","",""
325.28494655201,3237.1040346682,"","","",""
324.55463980214,3238.985021013,"","","",""
324.06778072212,3238.985021013,"","","",""
325.43306745332,3235.3729377592,"","","",""
325.43306745332,3236.811428076,"","","",""
324.8124825755,3238.2499183928,"","","",""
324.65732729112,3240.4077099015,"","","",""
324.65732729112,3242.0859672823,"","","",""
325.12275688456,3244.4834698214,"","","",""
325.12275688456,3244.9630039493,"","","",""
325.12275688456,3245.6822491077,"","","",""
325.27791216894,3248.3195187109,"","","",""
325.27791216894,3250.2375431556,"","","",""
325.27791216894,3251.196555378,"","","",""
325.27791216894,3251.6760334724,"","","",""
325.12275688456,3253.1145798227,"","","",""
325.27791216894,3255.032548234,"","","",""
325.27791216894,3256.4710945842,"","","",""
325.27791216894,3257.1903397426,"","","",""
325.27791216894,3258.6288300595,"","","",""
325.27791216894,3259.3481312513,"","","",""
325.27791216894,3260.0673764097,"","","",""
325.27791216894,3261.2660996626,"","","",""
325.27791216894,3262.4648789489,"","","",""
325.27791216894,3263.4238911713,"","","",""
325.588186478,3264.3829033936,"","","",""
325.588186478,3265.5816266465,"","","",""
325.43306745332,3266.7804059328,"","","",""
325.43306745332,3267.4996510912,"","","",""
325.43306745332,3268.4586633136,"","","",""
325.43306745332,3268.9381974415,"","","",""
325.43306745332,3269.4176755359,"","","",""
325.43306745332,3270.6164548222,"","","",""
325.74334176238,3272.0549451391,"","","",""
326.05365233114,3272.534479267,"","","",""
326.20877135581,3273.9729695838,"","","",""
326.20877135581,3274.6922147422,"","","",""
326.20877135581,3275.8909940285,"","","",""
326.3639266402,3276.8500062509,"","","",""
326.51908192458,3277.5692514093,"","","",""
326.67423720896,3278.5282636316,"","","",""
326.67423720896,3279.7270429179,"","","",""
326.98451151801,3279.9667539485,"","","",""
326.98451151801,3280.9257661708,"","","",""
326.98451151801,3281.6450113292,"","","",""
326.98451151801,3282.3643125211,"","","",""
327.13966680239,3284.5220479963,"","","",""
327.29482208678,3285.2412931547,"","","",""
327.29482208678,3286.440072441,"","","",""
327.44994111145,3287.3990846634,"","","",""
327.60509639583,3288.5978639497,"","","",""
327.60509639583,3288.5978639497,"","","",""
329.00142143585,3289.0773420442,"","","",""
329.62197005396,3289.0773420442,"","","",""
330.70802078492,3289.0773420442,"","","",""
331.79403525618,3289.5568201386,"","","",""
333.19032403649,3289.7965872026,"","","",""
334.27633850774,3290.7555994249,"","","",""
334.5866490765,3291.7146116473,"","","",""
334.89692338556,3293.1531019641,"","","",""
334.89692338556,3293.632636092,"","","",""
334.43149379212,3295.3108934728,"","","",""
334.5866490765,3296.9891508535,"","","",""
335.20723395432,3297.9481630759,"","","",""
335.36235297899,3298.4276411704,"","","",""
335.36235297899,3299.1469423622,"","","",""
335.36235297899,3299.3866533927,"","","",""
335.82781883214,3302.2636900598,"","","",""
335.82781883214,3302.5034571238,"","","",""
335.36235297899,3303.4624693461,"","","",""
335.82781883214,3303.7022364101,"","","",""
335.82781883214,3304.661192599,"","","",""
335.67266354776,3306.3395060132,"","","",""
335.67266354776,3306.8189841077,"","","",""
335.51750826338,3308.4972414884,"","","",""
335.36235297899,3309.6960207747,"","","",""
335.67266354776,3310.8947440276,"","","",""
336.75867801901,3310.8947440276,"","","",""
337.68953720588,3310.8947440276,"","","",""
337.99984777465,3311.1345110916,"","","",""
338.46527736808,3311.3742781555,"","","",""
338.93070696152,3311.6140452195,"","","",""
339.70644712372,3312.5730574418,"","","",""
340.01672143277,3313.2923026002,"","","",""
340.01672143277,3313.2923026002,"","","",""
340.63730631059,3315.2103270449,"","","",""
340.63730631059,3315.9295722034,"","","",""
341.41304647279,3317.1282954562,"","","",""
341.41304647279,3320.2450991873,"","","",""
341.41304647279,3321.2041114096,"","","",""
341.41304647279,3322.163123632,"","","",""
341.87847606623,3322.163123632,"","","",""
342.18878663499,3323.3618468849,"","","",""
342.34390565966,3323.8413810128,"","","",""
342.36696683304,3323.842445648,"","","",""
342.83761782422,3331.1154172767,"","","",""
342.83761782422,3331.1154172767,"","","",""
344.48486003365,3337.661130966,"","","",""
345.19080026072,3338.0247879524,"","","",""
345.19080026072,3340.5703308242,"","","",""
345.6614512519,3342.388559723,"","","",""
345.89677674749,3345.2977595812,"","","",""
345.89677674749,3347.4796454664,"","","",""
347.54401895692,3350.3888453246,"","","",""
347.77934445251,3351.1161592975,"","","",""
348.48528467957,3353.6617021692,"","","",""
349.19126116635,3355.8435880545,"","","",""
349.42658666194,3357.2981599669,"","","",""
350.132526889,3362.0256447573,"","","",""
350.132526889,3362.7529026968,"","","",""
350.132526889,3363.8438736561,"","","",""
350.132526889,3366.3894165279,"","","",""
350.3678523846,3368.5713024131,"","","",""
351.77976909843,3372.2078162442,"","","",""
352.25042008962,3373.6623881566,"","","",""
352.7210710808,3375.8442740419,"","","",""
353.66233680345,3378.3898169136,"","","",""
353.66233680345,3379.4807878729,"","","",""
353.42701130786,3383.117301704,"","","",""
353.66233680345,3383.480902657,"","","",""
353.66233680345,3384.5718736164,"","","",""
353.66233680345,3385.6628445757,"","","",""
353.66233680345,3386.0264455288,"","","",""
353.66233680345,3388.9356453869,"","","",""
354.13298779464,3391.1175873057,"","","",""
354.60363878582,3392.572159218,"","","",""
354.8389280217,3393.6631301774,"","","",""
354.8389280217,3394.7540451033,"","","",""
354.8389280217,3396.2086730491,"","","",""
355.07425351729,3398.3905589344,"","","",""
355.07425351729,3399.4814738603,"","","",""
355.07425351729,3401.2997587926,"","","",""
355.07425351729,3402.027016732,"","","",""
356.48617023113,3403.1179876914,"","","",""
357.1921467179,3403.8453016643,"","","",""
357.89812320468,3404.5725596037,"","","",""
358.36873793615,3404.5725596037,"","","",""
359.07471442292,3404.5725596037,"","","",""
359.54536541411,3404.2089586507,"","","",""
361.66322235501,3399.4814738603,"","","",""
363.07517532856,3396.2086730491,"","","",""
363.31046456444,3395.1177020897,"","","",""
364.2517665468,3394.0267311304,"","","",""
364.48709204239,3392.572159218,"","","",""
364.72241753799,3391.4811882587,"","","",""
366.36965974742,3388.9356453869,"","","",""
367.31092547007,3387.844730461,"","","",""
367.78157646125,3387.844730461,"","","",""
368.01690195684,3387.4810734746,"","","",""
368.48751668832,3386.7537595017,"","","",""
371.54671187129,3385.6628445757,"","","",""
371.3113863757,3386.7537595017,"","","",""
371.3113863757,3388.2083874475,"","","",""
370.84073538452,3392.572159218,"","","",""
370.84073538452,3394.7540451033,"","","",""
370.84073538452,3395.8450160626,"","","",""
369.19349317509,3401.6633597456,"","","",""
368.9581676795,3402.3906737185,"","","",""
369.42881867068,3403.1179876914,"","","",""
369.42881867068,3404.2089586507,"","","",""
369.19349317509,3405.2998735766,"","","",""
369.19349317509,3406.0271875496,"","","",""
369.19349317509,3407.1181024755,"","","",""
368.48751668832,3408.2090734348,"","","",""
368.01690195684,3408.9363874077,"","","",""
367.54625096566,3412.9365021918,"","","",""
367.54625096566,3418.0275879353,"","","",""
366.6049489833,3420.2094738206,"","","",""
367.07559997448,3423.8459876516,"","","",""
367.31092547007,3425.6642165505,"","","",""
367.31092547007,3426.7551875098,"","","",""
366.84027447889,3428.2097594222,"","","",""
366.36965974742,3430.3916453075,"","","",""
366.13433425182,3432.2099302397,"","","",""
366.13433425182,3432.9372442126,"","","",""
365.66368326064,3434.0281591385,"","","",""
365.66368326064,3435.8463880374,"","","",""
365.66368326064,3438.3919309091,"","","",""
365.89900875623,3442.0284447402,"","","",""
365.66368326064,3445.3013015848,"","","",""
365.66368326064,3446.7558734972,"","","",""
365.66368326064,3447.4831874701,"","","",""
364.2517665468,3448.210501443,"","","",""
363.54579006003,3448.5741584294,"","","",""
362.36919884178,3449.3014163689,"","","",""
361.8985478506,3450.0287303418,"","","",""
360.95728212794,3452.2106162271,"","","",""
360.25130564117,3453.3015871864,"","","",""
358.60406343174,3454.3925021123,"","","",""
357.66279770909,3455.1198160852,"","","",""
352.48574558521,3458.7563299163,"","","",""
351.77976909843,3459.8472448422,"","","",""
351.07382887137,3460.9382158016,"","","",""
349.19126116635,3462.7564447004,"","","",""
348.95593567076,3464.2110726462,"","","",""
348.95593567076,3465.3019875721,"","","",""
348.95593567076,3466.3929585315,"","","",""
348.24995918398,3468.2111874303,"","","",""
347.54401895692,3472.5749592009,"","","",""
347.07336796574,3474.0295871467,"","","",""
345.19080026072,3477.3024439913,"","","",""
344.72014926953,3478.0297019308,"","","",""
344.24953453806,3479.847986863,"","","",""
342.83761782422,3482.0298727483,"","","",""
342.83761782422,3482.3935297348,"","","",""
342.83761782422,3484.57541562,"","","",""
343.54355805129,3486.7573015053,"","","",""
343.54355805129,3487.8482164312,"","","",""
344.01420904247,3489.6665013635,"","","",""
344.72014926953,3491.8483872488,"","","",""
344.95547476513,3495.1212440934,"","","",""
344.95547476513,3496.5758160058,"","","",""
344.95547476513,3496.5758160058,"","","",""
341.8805066098,3509.827442972,"","","",""
